source,target,weight
4414426,4241237,4
4414426,8980589,2
4414426,8835968,3
4414426,16240569,1
4414426,8094859,3
4414426,18163015,1
4414426,8689674,2
4414426,15617305,2
4414426,10163418,1
4414426,16625432,1
4414426,3813487,1
4414426,9525492,3
4414426,6699205,1
4414426,5836197,1
4414426,8066411,1
4414426,9511772,1
4414426,8723397,1
4414426,8997281,5
4414426,4230061,1
4414426,8274902,3
4414426,8957325,2
4414426,7802210,2
4414426,9707941,2
4414426,6703240,1
4414426,5836181,2
4414426,3587612,1
4414426,10169396,1
4414426,9766793,3
4414426,7901791,1
4414426,7196392,1
4414426,2506050,2
4414426,3347834,3
4414426,3890028,1
4414426,5051342,2
4414426,5836387,3
4414426,7840203,2
4414426,4919895,2
4414426,7838405,1
4414426,8338584,1
4414426,9531722,3
4414426,4444354,1
4414426,8891315,1
4414426,5836035,1
4414426,8413663,1
4414426,7891312,2
4414426,8248631,1
4414426,4884579,1
4414426,8850802,1
4414426,4241192,1
4414426,11624548,1
4414426,9609048,1
4414426,8246750,1
4414426,10259967,2
4414426,4227831,1
4414426,12475432,1
4414426,8509987,1
4414426,8068173,1
4414426,4103336,1
4651929,677717,6
4651929,5836163,30
4651929,8274902,7
4651929,4982172,5
4651929,5836206,12
4651929,7828725,11
4651929,9897223,11
4651929,14547259,1
4651929,8419602,11
4651929,6557581,10
4651929,8198238,6
4651929,8198317,11
4651929,4119387,1
4651929,8509987,4
4651929,8978117,1
4651929,15617305,1
4651929,7196392,1
4651929,29,7
4651929,8427677,2
4651929,9525492,1
4651929,16625432,1
4651929,9796812,1
4651929,3913629,4
4651929,2932028,5
4651929,9287906,1
4651929,8711574,5
4651929,11645541,6
4651929,16486385,1
4651929,13986583,4
4651929,11605861,3
4651929,11248536,3
4651929,8842220,1
4651929,4099900,2
4651929,11826171,1
4651929,17591442,1
4651929,11279244,3
4651929,3814853,6
4651929,16181377,3
4651929,9291938,1
4651929,10944822,2
4651929,15683275,1
4651929,10681487,1
4651929,17434825,1
4651929,8847957,3
4651929,7982896,2
4651929,11178891,5
4651929,17980698,2
4651929,8065380,3
4651929,7421507,3
4651929,8231264,2
4651929,4247099,1
4651929,10831005,1
4651929,9291474,1
4651929,8069478,1
4651929,17671219,1
4651929,17013169,1
4651929,8712361,1
4651929,17525174,1
4651929,15636958,1
4651929,16485079,1
5836163,3234817,15
5836163,10163418,11
5836163,15617305,5
5836163,5836206,4
5836163,4195012,6
5836163,5836197,4
5836163,4230749,13
5836163,7802210,10
5836163,7057894,3
5836163,4598363,7
5836163,11524047,10
5836163,4381377,7
5836163,16846805,14
5836163,4884579,6
5836163,7897469,4
5836163,4230739,4
5836163,9074101,2
5836163,4414163,5
5836163,3299214,14
5836163,4230061,9
5836163,3347834,1
5836163,4241237,10
5836163,6699205,7
5836163,8338584,4
5836163,8798010,8
5836163,16797672,2
5836163,16850888,1
5836163,6611894,3
5836163,7786053,7
5836163,9766793,1
5836163,15421363,4
5836163,8066542,5
5836163,5051342,4
5836163,12475432,5
5836163,3347708,4
5836163,7840791,17
5836163,3890028,3
5836163,4241192,3
5836163,12871993,6
5836163,9609048,6
5836163,4227304,2
5836163,8980589,38
5836163,4229950,2
5836163,3664102,3
5836163,17013073,6
5836163,3497901,1
5836163,9809626,2
5836163,7690945,3
5836163,9813188,2
5836163,10259967,1
5836163,7840203,1
5836163,5019924,8
5836163,4415241,5
5836163,9889095,4
5836163,4022539,4
5836163,8427677,1
5836163,5835815,3
5836163,7616956,5
5836163,8094859,14
5836163,8274902,4
5836163,8891315,1
5836163,9469519,9
5836163,17295912,2
5836163,4575178,1
5836163,16720240,2
5836163,8689674,2
5836163,4444354,4
5836163,9796812,3
5836163,2506050,2
5836163,11813287,4
5836163,4235139,1
5836163,8850802,2
5836163,7196392,2
5836163,5966099,4
5836163,7026287,1
5836163,3886356,2
5836163,16691937,1
5836163,4414184,1
5836163,5836387,2
5836163,7829784,1
5836163,5835799,2
5836163,10169396,1
5836163,5836035,1
5836163,7838405,1
5836163,8068173,4
5836163,4227544,2
5836163,15592096,3
5836163,16240569,1
5836163,8559607,4
5836163,4234009,6
5836163,8413663,3
5836163,9521722,1
5836163,16475849,1
5836163,8957325,1
5836163,8978117,1
5836163,9531722,2
5836163,7828725,1
5836163,9847388,1
5836163,10056280,3
5836163,9525492,1
5836163,9556700,3
5836163,16178283,2
5836163,4381129,1
5836163,9897223,2
5836163,5836181,1
4982172,7838405,5
4982172,11524047,2
4982172,8504660,3
4982172,4230749,3
4982172,9730873,3
4982172,5836035,2
4982172,4919895,2
4982172,8259192,2
4982172,3234817,4
4982172,7196392,1
4982172,15617305,3
4982172,3347834,1
4982172,7616956,4
4982172,8924186,3
4982172,3522293,3
4982172,677717,3
4982172,10169396,1
4982172,4411688,1
4982172,8066411,1
4982172,16846805,1
4982172,7901791,1
4982172,7690945,2
4982172,8957325,2
4982172,9766793,1
4982172,11525714,1
4982172,7897469,3
4982172,8997281,2
4982172,29,1
4982172,9525492,3
4982172,8850802,1
4982172,9741463,2
4982172,4414184,1
4982172,7802210,2
4982172,11813287,1
4982172,8978117,1
4982172,4381377,1
4982172,8792120,2
4982172,8773879,1
4982172,9574259,1
4982172,8427677,2
4982172,8509987,2
4982172,9847388,1
4982172,8260011,1
4982172,5053417,1
4982172,8723397,1
4982172,8419602,2
4982172,8094859,1
4982172,9707941,1
4982172,6611894,1
8504660,677717,3
8504660,8924186,3
8504660,15617305,5
8504660,3813487,1
8504660,9511772,1
8504660,16625432,5
8504660,5835815,2
8504660,4195012,3
8504660,3347834,3
8504660,3522293,9
8504660,3497901,3
8504660,9039416,1
8504660,4414184,2
8504660,3299214,1
8504660,9847388,2
8504660,8427677,2
8504660,4982172,6
8504660,5836181,4
8504660,7196392,2
8504660,4022539,1
8504660,7901791,2
8504660,9741463,1
8504660,7616956,7
8504660,10169396,6
8504660,12475432,1
8504660,8835968,2
8504660,4103336,1
8504660,5019924,1
8504660,3234817,4
8504660,4381377,1
8504660,7829784,1
8504660,8260011,1
8504660,9574259,1
8504660,6611894,3
8504660,7802210,1
8504660,9531722,2
8504660,11524047,1
8504660,9730873,1
8504660,2506050,1
8504660,9609048,1
8504660,7838405,3
8504660,9766793,2
8504660,7891312,2
8504660,29,3
8504660,4598363,1
8504660,9519425,1
8504660,8764750,1
8504660,8957325,1
8504660,4230749,1
8504660,8798010,1
8504660,4884579,2
8504660,4919895,1
8504660,8259192,1
8504660,3605630,2
8504660,9012340,1
8504660,9897223,1
8504660,8850802,1
8504660,9525492,1
8504660,8997281,1
8504660,16846805,1
8504660,8978117,1
8504660,8792120,1
8504660,8245146,1
3813487,15617305,11
3813487,3690921,2
3813487,7977834,1
3813487,9889095,2
3813487,7891312,1
3813487,4919895,2
3813487,4227304,1
3813487,4108016,8
3813487,4154421,7
3813487,16795838,4
3813487,17355757,10
3813487,17068730,4
3813487,16627950,1
3813487,4279887,3
3813487,4985759,1
3813487,9589146,2
3813487,7939979,4
3813487,16795524,2
3813487,13380660,1
3813487,7865696,1
3813487,8877971,1
3813487,8311264,5
3813487,8480221,1
3813487,7939890,4
3813487,11745381,2
3813487,8704079,1
3813487,17545695,2
3813487,6557581,13
3813487,7563413,2
3813487,8256186,1
3813487,6143930,1
3813487,13849557,2
3813487,12612426,1
3813487,7092417,1
3813487,4700078,1
3813487,7865767,1
3813487,12336493,1
3813487,8764750,1
3813487,3587612,2
3813487,6704232,1
3813487,14460113,1
3813487,10163418,11
3813487,3234817,4
3813487,8924186,3
3813487,7868195,1
3813487,677717,3
3813487,10259967,1
3813487,8792120,1
3813487,7934904,1
3813487,4983938,2
3813487,12000033,1
3813487,16259595,2
3813487,14154154,5
3813487,15588691,1
3813487,10865025,1
3813487,4700182,2
3813487,4116174,2
3813487,8198238,13
3813487,3869488,1
3813487,8245692,1
3813487,9119558,2
3813487,8252067,1
3813487,8198513,1
3813487,16515871,2
3813487,11051276,2
3813487,8198317,7
3813487,8246081,6
3813487,3497901,1
3813487,5836197,1
3813487,16735586,1
3813487,5030808,2
3813487,3806573,2
3813487,8419602,2
3813487,4414426,1
3813487,16850888,1
3813487,8427677,1
3813487,3805641,1
3813487,11813287,1
3813487,8253413,1
3813487,10990803,1
3813487,16586265,1
3813487,10158972,1
3813487,8877158,2
3813487,15571194,2
3813487,8245146,1
3813487,5836206,1
3813487,7845346,1
3813487,7168356,1
3813487,12424328,1
3813487,7941642,1
3813487,16463097,1
3813487,8997281,1
3813487,7107433,1
3813487,10555409,1
3813487,12225666,1
3813487,16485079,1
3813487,4651929,1
8413663,10163418,10
8413663,677717,1
8413663,3234817,21
8413663,15617305,3
8413663,3587612,1
8413663,7196392,4
8413663,8723397,2
8413663,4195012,5
8413663,8798010,2
8413663,4230749,4
8413663,8504660,2
8413663,6611894,2
8413663,4414163,5
8413663,3299214,12
8413663,15421363,3
8413663,4414184,5
8413663,9809626,1
8413663,8877158,1
8413663,4884579,3
8413663,5836206,3
8413663,4241192,2
8413663,12871993,6
8413663,4227544,2
8413663,16846805,10
8413663,4241237,7
8413663,6699205,3
8413663,3497901,2
8413663,11813287,2
8413663,5836163,6
8413663,8094859,10
8413663,4234009,6
8413663,5835799,5
8413663,5836181,1
8413663,4598363,8
8413663,9511772,2
8413663,11525714,2
8413663,11524047,7
8413663,9730873,1
8413663,4381377,7
8413663,7868195,3
8413663,9609048,3
8413663,16850888,1
8413663,16178283,3
8413663,8835968,2
8413663,8274902,3
8413663,8980589,28
8413663,4227304,3
8413663,5836035,3
8413663,16594509,1
8413663,5835815,2
8413663,9556700,1
8413663,17884299,5
8413663,8850802,4
8413663,16720240,2
8413663,10495502,1
8413663,8068173,4
8413663,8891315,5
8413663,5019924,3
8413663,9469519,17
8413663,17295912,1
8413663,7891312,4
8413663,8689674,1
8413663,8559607,5
8413663,9519425,2
8413663,4444354,5
8413663,3347708,1
8413663,7690945,1
8413663,10056280,2
8413663,16240569,1
8413663,8419602,1
8413663,3890028,1
8413663,8997281,1
8413663,7840791,8
8413663,6703240,2
8413663,9074101,2
8413663,4415241,9
8413663,8297018,3
8413663,16797672,1
8413663,3886356,3
8413663,4230061,6
8413663,8066542,4
8413663,7786053,2
8413663,7616956,5
8413663,3347834,2
8413663,9521722,1
8413663,5836197,1
8413663,4199033,1
8413663,4022539,1
8413663,15592096,2
8413663,4514494,2
8413663,4381129,1
8413663,7829784,1
8413663,5966099,2
8413663,9796812,1
8413663,9766793,2
8413663,9813188,3
8413663,9897223,1
8413663,10259967,1
8413663,9707941,1
8413663,8764750,1
8413663,8248631,1
8413663,10809383,1
8413663,17013073,1
8413663,9525492,1
8413663,5836387,1
8413663,7802210,4
8413663,4230739,1
8413663,29,1
8413663,7057894,2
8413663,5669107,1
8413663,3664102,1
8413663,14077615,1
8413663,8509987,1
3587612,9469519,5
3587612,8094859,1
3587612,10163418,6
3587612,15617305,9
3587612,4381129,1
3587612,5836163,2
3587612,3664102,1
3587612,3234817,10
3587612,5836197,1
3587612,4598363,6
3587612,11524047,4
3587612,8798010,2
3587612,9556700,1
3587612,4195012,4
3587612,9889095,2
3587612,9809626,3
3587612,7868195,6
3587612,7196392,2
3587612,5836387,1
3587612,8980589,6
3587612,9897223,4
3587612,4381377,4
3587612,3886356,5
3587612,3497901,2
3587612,9074101,1
3587612,4241237,5
3587612,9813188,1
3587612,8066542,3
3587612,29,2
3587612,16846805,3
3587612,4230749,3
3587612,7786053,2
3587612,8559607,2
3587612,17295912,2
3587612,9519425,1
3587612,4227544,1
3587612,4241192,1
3587612,7616956,12
3587612,7840791,5
3587612,7901791,1
3587612,2506050,3
3587612,8274902,2
3587612,7897469,2
3587612,9847388,1
3587612,8891315,1
3587612,7802210,1
3587612,3890028,1
3587612,16720240,1
3587612,14547259,1
3587612,9531722,1
3587612,4414184,5
3587612,8924186,1
3587612,6611894,2
3587612,15421363,2
3587612,3299214,3
3587612,5835799,1
3587612,5019924,2
3587612,8997281,1
3587612,12871993,1
3587612,4022539,1
3587612,3347834,3
3587612,8297018,1
3587612,8413663,1
3587612,6699205,3
3587612,4229950,1
3587612,5836206,1
3587612,8509987,3
3587612,8244723,1
3587612,8850802,3
3587612,7690945,1
3587612,7829784,1
3587612,8246081,1
3587612,7838405,1
3587612,8419602,1
3587612,9730873,1
3587612,4230061,1
3587612,11813287,1
3587612,4230739,1
3587612,16797672,1
7196392,677717,1
7196392,4982172,2
7196392,15617305,7
7196392,5019924,1
7196392,4598363,7
7196392,11524047,4
7196392,5835815,4
7196392,4230749,5
7196392,29,1
7196392,4884579,4
7196392,16846805,8
7196392,5836387,3
7196392,8419602,6
7196392,4414184,3
7196392,8504660,2
7196392,3234817,8
7196392,7901791,1
7196392,7868195,1
7196392,4381377,1
7196392,8924186,1
7196392,16625432,1
7196392,9525492,1
7196392,7616956,10
7196392,8094859,2
7196392,10259967,7
7196392,9813188,4
7196392,7840791,4
7196392,16850888,1
7196392,9730873,4
7196392,8066542,8
7196392,8297018,1
7196392,8997281,3
7196392,9741463,2
7196392,4195012,6
7196392,5835799,2
7196392,4227544,2
7196392,9809626,2
7196392,8980589,3
7196392,7829784,2
7196392,10246566,3
7196392,10163418,5
7196392,14547259,1
7196392,9897223,3
7196392,8723397,3
7196392,8559607,1
7196392,8957325,1
7196392,8835968,1
7196392,4241237,6
7196392,5836197,3
7196392,6699205,3
7196392,3497901,2
7196392,4230061,2
7196392,5836163,1
7196392,7828725,3
7196392,4415241,1
7196392,7802210,3
7196392,7057894,1
7196392,7690945,1
7196392,7840203,1
7196392,12871993,1
7196392,8066411,1
7196392,3605630,2
7196392,10169396,1
7196392,10809383,1
7196392,2506050,2
7196392,7838405,1
7196392,3587612,1
7196392,8850802,1
7196392,4022539,1
7196392,4241192,2
7196392,8792120,1
7196392,8244823,1
7196392,9889095,1
7196392,4414163,2
7196392,3299214,2
7196392,3522293,1
7196392,7891312,1
7196392,4414426,1
7196392,16720240,2
7196392,8274902,1
7196392,8891315,3
7196392,6611894,1
7196392,3347708,1
7196392,16797672,1
7196392,3347834,1
7196392,12475432,1
7196392,15421363,1
7196392,8509987,1
7196392,5836035,1
7196392,9847388,1
8259192,8066411,3
8259192,14547259,1
8259192,8260011,2
8259192,8978117,1
8997281,677717,9
8997281,8978117,4
8997281,9741463,2
8997281,3605630,1
8997281,8957325,7
8997281,4414184,2
8997281,3299214,1
8997281,4414163,1
8997281,8066542,1
8997281,4884579,2
8997281,16846805,1
8997281,8997281,1
8997281,8504660,3
8997281,5836387,1
8997281,2506050,1
8997281,8509987,3
8997281,8245014,2
8997281,10163418,2
8997281,8723397,2
8997281,15617305,6
8997281,8835968,1
8997281,3234817,8
8997281,3347834,2
8997281,3522293,2
8997281,4230749,3
8997281,8338584,2
8997281,7802210,3
8997281,9813188,1
8997281,4414426,2
8997281,5835815,5
8997281,5836181,3
8997281,8413663,1
8997281,7838405,1
8997281,7616956,2
8997281,9730873,1
8997281,7901791,2
8997281,8427677,1
8997281,8792120,3
8997281,8094859,1
8997281,9531722,1
8997281,5836197,1
8997281,12262910,1
8997281,9707941,3
8997281,8419602,2
8997281,7840203,1
8997281,8850802,1
8997281,8260011,1
8997281,7897469,2
8997281,9511772,3
8997281,4598363,1
8997281,4381377,1
8997281,11524047,1
8997281,8766921,1
8997281,7829784,1
8997281,6611894,1
8997281,8248631,1
8997281,7057894,1
8997281,3347708,1
8997281,4982172,1
8997281,10056280,1
8978117,677717,3
8978117,9741463,2
8978117,5835815,3
8978117,8997281,2
8978117,8260011,3
8978117,8957325,2
8978117,10169396,2
8978117,10163418,3
8978117,8792120,3
8978117,15617305,3
8978117,5836181,2
8978117,3234817,2
8978117,11279244,1
8978117,3522293,1
8978117,4919895,1
8978117,9511772,3
8978117,5836197,1
8978117,7829784,2
8978117,8504660,1
8978117,5835799,1
8978117,8723397,3
8978117,10246566,1
8978117,3347834,1
8978117,8924186,1
8978117,4884579,2
8978117,16625432,2
8978117,8798010,1
8978117,16720240,1
8978117,8427677,1
8978117,8559607,1
8978117,8835968,1
8978117,3605630,1
8978117,8773879,1
8978117,9012340,1
8978117,9707941,1
8978117,8245014,1
8978117,16795524,1
8978117,16795838,1
9741463,8066411,3
9741463,16625432,2
9741463,8260011,3
9741463,9511772,2
9741463,677717,1
9741463,4195012,1
9741463,9707941,2
9741463,4919895,6
9741463,8259192,2
9741463,4982172,2
9741463,3522293,1
9741463,7690945,1
9741463,5836387,1
9741463,3234817,1
9741463,14547259,1
9741463,10246566,1
9741463,8427677,1
9741463,9574259,1
9741463,8792120,2
9741463,8924186,1
9741463,8957325,1
9741463,9730873,1
9741463,9741463,1
9741463,7897469,1
9741463,16594509,1
8957325,8066411,1
8957325,8427677,4
8957325,4230749,1
8957325,9574259,2
8957325,8766921,2
8957325,3605630,1
8957325,9609048,2
8957325,8247451,2
8957325,8252067,1
8957325,9741463,2
8957325,7196392,1
8957325,16850888,1
8957325,3347834,1
8957325,8419602,2
8957325,677717,5
8957325,10169396,2
8957325,9578602,1
8957325,9511772,2
8957325,8773879,1
8957325,8723397,3
8957325,8066542,1
8957325,8891315,1
8957325,4919895,1
8957325,8792120,1
8957325,8504660,2
8957325,8260011,2
8957325,4982172,2
8957325,7897469,1
8957325,8509987,1
8957325,9012340,1
8957325,3497901,1
8957325,4195012,1
8957325,7802210,1
8957325,8274902,1
8957325,14260575,1
8957325,16987409,1
8957325,8997281,3
8957325,8978117,1
8957325,9606354,1
8957325,11524047,1
8957325,7901791,1
8957325,4414426,1
16588928,992646,10
16588928,17359101,3
15748726,17698086,7
15748726,945309,3
15748726,875613,5
15748726,17369376,6
15748726,407869,6
15748726,12901662,9
15748726,17698082,1
15748726,3340561,2
15748726,12634730,6
15748726,6219445,1
15748726,853526,1
15748726,18231999,1
15748726,15567384,3
15748726,15564661,1
15984797,15995394,1
15984797,1415168,1
15984797,15769596,1
15984797,15769490,1
15984797,19470184,2
15984797,1432836,1
15984797,15769680,1
15984797,10263287,2
15984797,15770904,1
15984797,2432564,2
15984797,1429969,1
15984797,15564911,1
15984797,1435466,1
15984797,12740290,2
15994926,15567384,2
15994926,17951049,10
15994926,18440675,1
15994926,668627,1
15994926,17415321,1
15994926,3797420,1
15994926,15983225,1
15994926,9795662,3
15994926,16678336,1
15724636,15725127,2
15724636,15725545,6
15724636,15711289,1
15725127,15724636,3
15725127,10054666,1
15725127,15725545,4
15637893,15638520,2
15637893,16362243,2
15637893,18785124,2
15638520,15637893,1
16362243,15638520,1
15612241,15639275,2
15612241,15606918,1
15612241,4059758,1
15612241,15671848,1
15612241,15653927,3
15612241,15611791,1
15639275,16362243,2
15639275,15612241,1
15639275,15637893,1
918889,4740178,7
918889,4829813,4
918889,5462159,1
918889,4139768,3
918889,4206755,1
918889,16571210,1
918889,1065967,1
4740178,3720037,2
4740178,3804108,4
4740178,5206247,4
4740178,7124156,1
4740178,4975387,1
4740178,4839570,1
4740178,16115575,1
4829813,1690576,1
4829813,2816457,1
7694722,3220616,1
7694722,7823087,10
7694722,7683401,12
7694722,4824878,21
7694722,4928976,7
7694722,6412532,15
7694722,7184082,3
7694722,3074106,1
7694722,7195651,1
7694722,10949030,2
7694722,4060628,1
7694722,8039617,1
7694722,8057753,1
3220616,5343578,2
3220616,7184082,1
3220616,9606496,5
3220616,10079731,8
3220616,10403609,4
3220616,17897230,11
3220616,5132886,1
3220616,3282869,2
3220616,6692908,3
3220616,8641784,2
3220616,10287315,7
3220616,9637388,2
3220616,8880781,2
3220616,4128002,1
3220616,9507904,2
3220616,7449767,2
3220616,11029851,3
3220616,17777259,3
3220616,9051500,9
3220616,5730322,2
3220616,7587948,1
3220616,12882179,1
3220616,2772093,7
3220616,10319019,8
3220616,17326218,5
3220616,16433177,2
3220616,21591033,2
3220616,20443420,1
3220616,7982324,2
3220616,5503982,1
3220616,4876839,1
3220616,17654634,1
3220616,3166836,2
3220616,17937986,1
3220616,21590978,2
7746883,7823087,5
7746883,9772513,18
7746883,4928976,3
7746883,3091943,9
7746883,4096366,4
7746883,10053304,2
7746883,3282869,4
7746883,12834795,2
7746883,9747432,2
7746883,6299908,3
7746883,14046245,2
3041612,3093284,16
3041612,918889,4
3041612,4206755,9
3041612,2619565,12
3041612,2637812,2
3041612,4740178,13
3041612,2511238,5
3041612,3546835,5
3041612,4081479,8
3041612,4394777,14
3041612,4778439,5
3041612,2816457,6
3041612,4829813,17
3041612,4839570,3
3041612,9640873,4
3041612,4555763,5
3041612,3040481,1
3041612,4139768,6
3041612,6263055,1
3041612,10054666,1
3041612,3546334,4
3041612,4302562,2
3041612,5690362,1
3041612,14642308,1
3041612,3034133,1
13830600,17740547,3
13830600,8276782,3
13830600,11105182,1
13830600,17545695,2
13830600,17062823,1
13830600,14437742,2
13830600,14756000,1
